520	429	1
124	122	2
124	123	1
124	124	2
91	90	7
50	30	2
91	91	7
50	31	1
50	34	2
702	696	1
50	35	2
214	202	1
77	56	1
50	36	3
50	37	1
108	11	1
50	38	4
214	204	1
186	226	1
1963	1936	1
328	323	1
81	33	1
81	38	1
46	61	1
139	13	1
118	79	1
173	171	2
173	172	1
46	69	1
173	173	3
225	197	1
430	356	1
184	40	1
377	372	1
77	60	2
50	41	4
50	42	5
50	43	5
77	63	1
214	210	1
77	64	1
50	44	8
77	65	2
50	45	17
214	212	1
50	46	11
77	67	2
561	83	1
50	47	25
77	68	3
214	214	1
50	48	25
36	10	3
77	69	3
50	49	36
36	11	3
36	12	6
36	13	4
36	14	4
36	15	3
36	16	4
36	17	1
196	162	1
36	18	7
36	19	2
64	1	1
64	2	1
64	4	1
64	5	1
64	6	1
64	8	1
286	248	1
147	125	1
376	324	1
67	11	1
12	1	237
81	49	1
12	2	361
12	3	273
67	13	1
12	4	1334
118	88	1
12	5	252
67	16	2
12	6	800
67	17	2
12	7	324
12	8	604
12	9	522
67	19	1
173	185	1
438	277	1
100	100	1
634	564	1
50	50	101
77	70	5
77	71	5
50	52	1
77	72	6
98	12	1
50	53	1
77	73	6
77	74	9
77	75	2
50	56	1
77	76	11
77	77	5
36	20	5
443	423	1
36	21	7
36	22	3
36	24	7
36	25	4
304	300	1
36	26	6
36	27	5
36	28	11
36	29	8
196	175	1
81	50	1
286	259	1
147	130	1
81	51	2
147	131	1
81	53	1
147	133	1
147	134	1
81	56	3
428	354	1
112	13	1
67	23	1
67	24	2
237	215	1
430	370	1
2354	2004	1
337	226	1
98	22	1
143	16	1
36	30	22
77	89	1
36	31	21
36	32	36
36	33	38
36	34	57
36	35	90
295	139	1
36	36	117
36	37	3
36	39	1
172	142	1
172	145	1
3	1	262104
848	692	1
3	2	105616
200	126	1
3	3	402776
196	189	1
3	4	2891
401	196	1
3	5	1000
3	6	1152
3	7	31
3	8	27
286	266	1
123	100	0
81	63	1
81	64	3
81	65	1
147	144	2
112	20	1
147	145	3
81	67	1
147	146	1
147	147	1
67	30	1
40	10	3
40	11	2
81	69	2
40	13	2
40	14	6
40	15	2
67	35	2
67	36	2
40	16	5
311	11	1
40	17	3
40	18	2
51	3	2
51	4	3
51	5	2
51	6	4
51	7	1
608	515	1
51	8	1
201	186	2
51	9	1
327	301	1
430	388	1
266	82	1
71	11	1
71	14	1
122	87	1
71	16	1
36	40	1
108	52	1
36	41	1
762	711	1
36	43	1
36	45	1
36	47	1
172	150	1
108	59	1
224	177	1
262	230	1
338	292	1
81	70	4
174	22	1
81	71	1
123	110	1
81	73	4
1488	1230	1
81	74	2
81	75	4
112	30	1
81	76	2
123	114	2
81	77	6
123	115	3
67	40	1
40	20	4
81	78	7
81	79	6
40	21	5
123	118	2
9	10	101
40	22	3
67	43	2
404	338	1
9	11	54
40	23	2
9	12	41
40	24	4
9	13	29
40	25	6
237	233	1
9	14	15
40	26	2
9	15	8
40	28	1
9	16	11
9	17	2
40	29	4
9	18	3
9	19	2
201	195	1
201	196	1
430	396	1
1440	994	1
90	4	1
90	6	1
99	100	-7
90	8	1
90	9	1
122	94	1
146	100	0
122	95	1
634	598	1
71	23	1
225	45	1
36	56	1
108	69	1
108	6	1
262	244	1
286	285	1
108	7	1
81	80	7
81	81	10
1448	1224	1
123	121	5
123	122	1
81	85	1
123	123	2
40	30	6
40	31	3
67	52	1
40	32	8
67	53	2
40	33	9
9	22	1
40	34	16
40	35	26
67	55	3
40	36	29
67	56	2
213	203	1
67	57	1
69	2	3
40	37	36
40	38	46
40	39	77
67	59	3
69	5	1
69	6	2
327	324	1
184	96	1
17	1	58
17	2	60
17	3	52
17	4	51
98	51	1
17	5	40
17	6	54
17	7	114
71	34	1
17	8	69
17	9	106
700	638	1
2254	1940	1
71	38	1
108	79	1
172	171	2
172	172	1
442	401	1
40	40	78
67	60	3
404	356	1
67	61	7
67	62	7
147	8	1
67	63	5
40	44	1
67	64	9
112	57	1
67	65	15
67	66	12
67	67	20
26	10	13
67	68	1
67	69	1
26	11	9
26	12	15
26	13	28
338	67	1
26	14	8
26	15	20
26	16	13
813	705	1
556	528	1
26	17	16
26	18	22
195	163	1
26	19	22
452	339	1
195	165	1
261	206	1
71	41	1
71	43	2
98	64	1
71	45	1
71	47	1
108	82	1
57	10	1
71	49	1
57	12	2
108	86	1
236	200	1
975	816	1
57	15	1
108	89	1
57	18	1
57	19	1
236	208	1
200	167	1
404	362	1
4074	3400	1
112	64	1
40	56	1
466	463	1
67	78	1
26	20	29
8	1	752
67	79	1
26	21	41
8	2	1354
26	22	47
8	3	1388
26	23	84
8	4	5634
4478	4161	1
26	24	142
8	5	1745
26	25	225
8	6	2968
26	26	363
8	7	4427
26	27	3
8	8	15126
26	28	1
8	9	142
171	134	1
247	195	1
285	255	1
146	130	1
56	1	3
129	23	1
71	53	1
146	132	1
98	74	1
56	3	3
56	4	3
108	90	2
71	57	2
98	77	1
71	58	1
108	93	1
56	7	2
108	94	1
71	59	5
57	21	1
56	8	2
56	9	1
146	139	1
108	95	2
375	339	1
57	23	1
57	25	1
108	98	1
108	99	2
489	454	1
200	171	1
236	218	1
236	219	1
200	175	1
88	24	1
40	66	1
26	30	1
26	31	2
26	32	3
398	329	1
26	33	2
26	37	1
26	38	1
26	39	1
195	184	1
195	189	1
171	149	1
490	417	1
71	60	1
71	61	1
146	141	1
71	62	2
122	100	1
122	101	1
71	64	2
98	84	3
71	65	3
146	144	3
71	66	8
98	87	1
122	105	1
71	67	5
164	19	1
57	30	1
102	22	1
71	68	6
98	88	3
30	10	14
98	89	1
71	69	2
30	11	4
30	12	12
122	109	1
30	13	4
57	34	3
30	14	4
30	15	19
57	36	1
30	16	10
30	17	6
30	18	9
57	39	1
30	19	16
1224	1210	1
200	189	1
1179	1166	1
8618	7194	1
195	17	1
442	432	1
976	892	1
112	84	2
61	11	1
61	14	1
67	97	1
61	16	1
88	39	1
171	151	1
195	193	1
195	194	1
98	90	1
708	584	1
71	70	10
92	10	1
98	91	3
71	71	13
122	110	1
98	92	3
98	93	2
122	112	1
98	94	1
98	95	4
98	96	5
92	15	1
122	114	1
1804	1751	1
98	97	6
122	115	2
98	98	5
30	20	12
57	41	1
92	18	1
30	21	9
102	34	1
122	118	1
30	22	15
57	42	1
246	35	1
122	119	4
30	23	27
57	44	1
30	24	16
1023	836	1
57	45	1
30	25	27
30	26	37
57	46	2
57	47	5
30	27	59
57	48	2
30	28	86
30	29	162
57	49	2
200	195	1
200	196	1
200	198	1
200	199	1
756	578	1
581	560	1
43	1	1
43	2	5
98	100	-7
43	3	7
43	4	2
404	390	1
43	5	3
43	6	3
43	7	1
43	8	4
98	106	1
43	9	2
145	100	0
61	23	2
112	96	1
488	410	1
133	39	1
61	28	1
398	347	1
542	451	1
171	168	1
171	169	1
245	117	1
71	80	1
143	94	1
122	120	1
71	82	1
92	22	1
122	121	3
92	25	1
427	385	1
71	88	1
30	30	237
57	50	7
30	31	3
57	51	8
30	32	1
57	52	9
57	53	8
30	34	1
57	54	7
102	47	1
30	35	1
57	55	12
30	36	2
57	56	23
57	57	27
326	312	1
57	58	1
30	38	1
336	254	1
61	31	1
88	55	1
169	155	1
1766	1478	1
3212	3172	1
82	5	1
169	157	1
61	38	2
82	7	1
145	118	1
215	54	1
761	731	1
82	8	2
545	134	1
215	58	1
578	504	1
223	195	1
193	104	1
261	259	1
92	33	1
212	200	1
92	35	1
212	203	1
102	52	1
92	37	1
57	61	1
57	63	1
30	44	1
102	56	1
326	321	1
30	47	1
30	48	1
284	240	1
284	242	1
61	41	3
145	121	1
3	10	4
61	43	3
3	11	3
3	12	1
61	45	2
88	66	1
169	167	3
3	15	1
61	48	2
488	434	1
61	49	1
145	129	1
398	369	1
30	1	12
30	2	11
30	3	13
30	4	4
30	5	14
30	6	7
261	260	1
542	476	1
30	8	9
30	9	5
92	41	1
129	75	1
30	51	2
16	10	140
16	11	116
16	12	141
16	13	238
16	14	447
16	15	725
30	57	1
16	16	1675
16	17	22
16	18	14
16	19	2
194	170	1
416	410	1
139	6	1
194	176	1
336	270	1
284	258	1
61	50	3
47	10	1
88	71	2
61	51	2
47	11	4
61	52	7
61	53	6
47	13	1
88	74	2
61	54	4
47	14	1
88	75	1
61	55	12
88	76	1
61	56	2
88	77	1
47	16	1
61	57	6
88	78	1
61	58	14
47	18	1
88	79	4
145	138	3
61	59	15
145	139	1
259	255	1
542	486	1
129	80	1
351	343	1
668	609	1
92	52	1
78	12	1
1318	1110	1
102	72	1
16	20	4
16	21	6
16	22	2
16	23	4
16	24	1
102	79	1
16	26	5
16	27	1
302	302	1
16	28	2
170	144	1
260	212	1
284	260	1
170	149	2
645	629	1
284	264	2
336	286	1
61	60	16
88	80	2
145	140	1
47	20	1
88	81	4
61	61	25
47	21	2
88	82	4
47	22	1
145	142	1
88	83	4
145	143	1
47	23	2
88	84	2
145	144	1
61	65	1
47	24	2
88	85	2
47	25	2
145	145	1
88	86	4
47	26	1
88	87	3
47	27	2
20	10	97
88	88	10
20	11	45
47	28	2
20	12	47
47	29	2
20	13	52
20	14	68
20	15	75
20	16	94
20	17	157
20	18	272
20	19	412
48	1	2
48	2	2
949	822	1
48	3	3
48	4	5
48	5	2
48	6	3
48	7	2
48	9	3
92	63	1
746	690	1
129	98	1
51	10	1
102	83	1
16	31	1
51	11	2
16	32	2
51	12	2
102	86	1
51	13	3
102	87	1
51	14	3
51	15	1
102	89	1
51	18	1
51	19	6
487	405	1
194	192	3
194	193	1
170	153	2
336	292	1
121	100	0
154	13	1
284	274	1
121	102	1
284	276	1
121	106	1
47	30	2
133	84	1
82	11	1
47	31	2
61	73	2
47	32	4
426	368	1
47	33	1
82	14	1
47	35	2
47	36	3
20	20	832
47	37	4
20	21	11
47	38	3
47	39	2
20	22	5
20	23	7
235	227	1
20	24	2
235	229	1
20	26	1
20	27	2
20	28	2
349	344	1
835	719	1
2748	2470	1
92	70	1
97	100	-7
97	102	2
87	6	1
403	389	1
281	66	1
102	90	1
102	91	1
78	35	2
92	76	1
123	29	1
51	21	1
102	94	2
529	509	1
51	22	2
102	96	1
51	24	1
102	97	3
102	98	4
51	26	2
102	99	5
487	414	1
51	29	1
170	162	1
260	230	1
170	166	2
170	168	3
312	256	1
170	169	1
284	280	2
121	112	1
121	113	1
121	114	1
47	40	7
374	356	1
61	82	1
47	41	10
121	118	2
133	95	1
47	42	14
47	43	19
121	119	3
47	44	19
47	45	29
82	26	1
47	46	47
20	30	1
47	47	60
47	48	3
516	456	1
20	34	1
578	550	1
554	512	1
526	382	1
193	154	1
484	294	1
123	30	1
92	81	4
144	100	-1
92	83	1
78	42	1
144	102	1
92	84	2
78	44	1
92	85	2
92	86	1
78	45	1
92	87	3
670	652	1
144	106	1
92	88	3
51	30	1
51	31	1
92	89	3
51	32	1
144	109	1
51	33	3
51	34	2
51	35	4
51	36	2
35	1	6
35	2	4
51	37	1
51	38	4
35	3	6
168	159	1
51	39	2
35	4	2
35	5	1
258	228	1
35	6	5
35	7	2
119	100	0
35	8	2
607	598	1
119	102	1
35	9	2
119	108	1
121	120	5
121	121	1
426	382	1
47	51	1
82	33	1
440	400	1
488	482	1
82	35	2
211	203	1
20	41	1
82	38	1
325	320	1
554	526	1
415	406	1
92	90	4
92	91	6
92	92	10
529	522	1
373	310	1
144	115	1
168	160	2
51	40	5
109	12	1
51	41	7
78	59	1
51	42	5
51	43	2
168	164	1
51	44	7
51	45	3
168	166	1
51	46	12
258	234	1
168	167	1
51	47	16
109	19	1
51	48	16
168	169	1
51	49	20
119	110	1
119	111	3
902	833	1
119	113	2
312	270	1
119	115	2
119	116	1
260	252	1
119	118	1
119	119	3
74	5	1
74	6	1
74	7	1
260	258	1
154	43	1
374	370	1
154	46	1
167	100	0
167	105	1
440	412	1
516	474	1
554	537	1
193	171	1
606	558	1
1308	1158	1
1464	1193	1
193	177	1
123	53	1
78	61	1
78	65	1
78	66	1
123	58	1
78	67	3
51	50	36
37	10	1
78	68	1
51	51	30
78	69	3
37	12	4
37	13	2
51	54	1
37	14	1
37	15	3
37	16	5
234	205	1
37	18	4
692	604	1
37	19	4
258	248	1
234	208	2
541	481	1
778	594	1
312	284	1
209	205	1
154	54	2
350	341	1
119	80	1
22	1	21
68	11	1
22	2	33
82	53	1
22	3	34
68	14	1
22	4	20
22	5	13
412	290	1
22	6	16
22	7	12
22	8	32
22	9	20
301	307	1
193	182	1
283	252	1
193	186	1
2160	1738	1
193	187	1
1326	1311	1
283	255	1
987	934	1
78	70	4
78	71	4
373	330	1
78	72	3
144	131	1
78	73	3
78	74	6
78	75	6
78	76	2
78	77	12
37	20	5
78	78	12
99	18	1
37	21	3
78	79	1
37	22	5
37	23	3
258	252	1
37	24	3
234	212	1
37	25	7
109	38	1
258	254	1
37	26	7
37	27	5
37	28	9
37	29	7
258	258	1
312	294	1
577	538	1
82	63	1
82	64	1
119	97	1
82	66	1
396	324	1
68	25	1
82	68	1
68	27	1
193	190	1
73	102	1
193	198	1
120	100	0
144	143	1
78	84	1
120	105	1
10	10	7320
37	30	12
10	11	64
37	31	14
120	107	2
10	12	24
37	32	18
109	45	1
10	13	24
37	33	27
10	14	25
37	34	39
10	15	8
37	35	51
234	223	1
10	16	10
37	36	81
10	17	2
37	37	136
37	38	2
10	18	8
10	19	1
37	39	1
324	300	1
100	8	1
82	70	1
41	10	1
41	11	2
82	72	1
396	331	1
41	12	3
82	73	2
113	25	1
41	13	1
82	74	4
41	14	1
82	75	3
82	76	3
68	35	1
41	15	4
292	142	1
41	16	4
82	77	4
61	2	2
82	78	2
68	38	1
41	18	4
82	79	5
61	3	2
41	19	1
61	4	2
61	5	1
61	6	1
243	100	0
283	277	2
120	110	1
987	958	1
72	12	1
373	351	1
120	113	1
120	114	1
120	115	1
72	16	1
99	37	1
120	116	2
10	20	3
10	21	2
120	117	2
218	100	0
120	118	2
120	119	1
234	231	1
10	26	1
234	234	1
37	47	1
37	49	1
5448	4530	1
96	100	-1
667	636	1
402	394	1
82	80	11
68	40	1
82	81	6
41	20	3
82	82	12
41	21	2
528	512	2
41	22	4
68	43	1
167	143	1
41	23	1
41	24	2
68	44	1
236	98	1
41	25	5
41	26	3
41	27	1
68	47	2
372	306	1
41	28	2
41	29	2
372	308	1
530	530	1
257	226	1
486	426	1
79	6	2
79	7	1
118	100	0
118	101	1
79	9	1
347	306	1
118	107	1
118	108	1
118	109	1
120	120	2
72	21	1
99	41	1
72	23	1
373	363	1
72	24	1
109	62	1
210	202	1
37	57	1
210	205	1
515	466	1
210	208	2
577	562	1
192	156	1
192	158	1
154	91	1
414	408	1
68	50	1
41	30	8
809	737	1
68	51	1
41	31	5
143	111	1
68	52	1
41	32	5
41	33	6
167	154	1
2850	2388	1
41	34	10
68	55	1
1906	1870	1
41	35	12
167	156	1
41	36	9
68	56	2
41	37	17
68	57	5
167	158	1
143	117	1
0	1	20215
41	38	33
68	58	2
0	2	6296
41	39	51
0	3	158
0	4	296
0	5	9
0	6	33
0	7	2
0	8	6
118	110	1
450	395	1
118	111	1
118	113	4
118	115	3
118	116	3
496	364	1
118	117	3
118	118	5
27	1	15
27	2	15
27	3	13
27	4	18
27	5	4
27	6	9
27	7	7
99	54	1
27	8	9
27	9	23
120	136	1
166	100	0
638	468	1
401	358	1
782	722	1
175	43	1
68	60	3
41	40	61
41	41	88
68	61	5
41	42	1
68	62	2
68	63	4
167	164	1
41	44	1
68	64	7
41	45	1
68	65	9
143	125	1
41	46	1
68	66	8
167	166	2
68	67	6
27	10	7
68	68	19
68	69	1
27	11	18
143	129	2
27	12	8
27	13	10
27	14	8
538	462	1
27	15	15
27	16	12
27	17	11
27	18	10
27	19	20
233	207	1
311	281	1
963	940	1
208	200	1
208	203	1
311	289	1
208	206	2
72	44	1
99	65	1
720	631	1
99	67	1
58	10	2
58	15	1
58	16	1
58	19	1
3451	2856	1
192	175	1
192	179	1
282	258	1
396	372	1
89	12	1
396	374	1
143	134	1
219	196	1
113	68	1
143	135	1
143	136	2
143	137	1
356	208	1
27	20	16
189	100	0
27	21	21
27	22	26
143	139	1
257	251	1
27	23	47
27	24	61
1190	1064	1
27	25	124
27	26	168
27	27	314
105	5	2
27	28	2
3168	3150	1
27	29	3
233	217	1
1634	1560	1
311	296	1
72	50	2
72	51	1
72	53	1
66	2	2
66	3	1
99	74	1
72	54	2
99	75	1
66	5	1
72	57	1
66	6	1
58	20	1
66	7	1
66	8	1
99	79	1
66	9	1
58	23	2
395	324	1
58	25	1
109	98	1
58	26	1
692	672	1
109	99	1
58	27	1
58	29	6
1100	1026	1
192	181	1
553	552	1
14	1	106
14	2	160
14	3	107
14	4	95
14	5	139
14	6	281
334	280	1
14	7	290
14	8	253
14	9	194
68	80	1
396	380	1
372	340	1
143	142	1
113	77	1
134	19	1
27	30	1
440	495	1
27	31	1
27	32	2
27	33	1
514	442	1
27	37	2
323	305	1
165	10	1
72	61	2
99	82	1
72	62	3
99	83	1
401	381	1
72	63	3
72	64	4
72	65	2
72	66	5
1130	1046	1
99	87	1
72	67	2
99	88	1
58	30	1
72	68	4
72	69	11
58	31	2
99	89	1
31	11	9
58	32	1
31	12	2
395	331	1
58	33	1
31	13	6
58	34	1
31	14	3
103	27	1
58	35	1
31	15	2
58	36	1
166	136	1
31	16	3
58	37	1
31	17	5
58	38	1
31	18	5
58	39	2
31	19	9
192	190	3
192	192	1
2683	2326	1
282	276	2
396	390	1
62	11	1
27	41	1
27	42	2
27	43	1
27	47	1
410	263	1
95	100	-1
510	264	1
99	90	2
1019	881	1
72	70	4
72	71	13
99	92	1
72	72	9
99	93	5
99	94	8
5	1	5343
99	95	4
5	2	10387
99	96	4
5	3	20265
95	107	1
99	97	3
5	4	16536
72	78	1
482	296	1
99	98	6
31	20	8
5	5	66041
58	40	2
93	18	1
99	99	7
31	21	6
5	6	633
142	100	0
58	42	1
31	22	6
5	7	235
31	23	14
5	8	173
58	43	4
31	24	23
5	9	67
31	25	15
58	45	1
166	146	1
31	26	23
58	46	3
31	27	37
58	47	1
31	28	60
58	48	4
31	29	99
58	49	2
256	226	1
117	100	0
53	1	3
117	104	1
53	3	3
282	282	2
53	4	2
117	107	1
53	5	3
53	6	3
117	108	1
53	7	5
53	8	3
53	9	3
89	41	1
372	360	1
62	26	1
113	99	1
62	28	1
372	368	1
27	54	1
508	256	1
191	153	1
93	20	1
630	596	1
144	99	1
31	30	131
58	50	2
58	51	2
93	28	1
31	31	204
31	32	1
58	52	6
166	153	1
31	33	3
58	53	9
58	54	11
31	35	2
58	55	9
218	176	1
58	56	15
58	57	23
58	58	20
31	39	1
166	159	1
142	119	1
220	192	1
117	110	1
117	112	1
117	114	4
117	115	2
117	116	1
117	117	5
310	276	1
62	30	1
89	51	1
62	32	1
89	54	1
134	49	1
165	100	0
62	39	1
92	8	1
279	221	1
546	328	1
72	91	1
93	36	1
103	51	1
58	60	1
103	53	1
166	161	1
166	162	2
31	43	1
166	163	1
166	164	1
31	45	1
166	165	1
17	10	78
17	11	114
17	12	104
17	13	143
17	14	226
232	202	1
17	15	380
17	16	642
232	204	1
17	17	1382
17	18	15
17	19	10
62	40	1
207	203	1
288	104	1
62	42	1
4	10	13
4	11	5
89	63	1
89	64	2
4	12	4
89	65	1
4	13	1
62	46	1
400	364	1
62	47	4
62	48	1
48	11	1
62	49	3
89	69	1
48	13	1
48	14	3
2932	2444	1
48	15	1
19	1	39
48	16	3
19	2	71
48	17	1
19	3	53
19	4	37
48	19	1
19	5	23
40	1	4
19	6	29
40	2	3
19	7	81
40	3	4
19	8	41
191	170	1
40	4	1
19	9	61
40	5	6
40	6	1
40	7	3
40	8	1
191	175	1
40	9	2
191	178	1
562	466	1
165	58	1
31	51	1
58	72	1
142	134	2
103	69	1
79	16	2
142	137	1
17	20	8
218	199	1
17	21	3
17	22	2
17	23	7
149	1	1
17	24	1
17	25	2
17	27	1
232	217	1
700	383	1
292	93	1
346	338	1
665	605	1
310	296	1
62	50	1
89	70	1
134	62	1
89	71	1
62	51	2
89	73	3
62	53	3
89	74	1
62	54	2
89	75	1
62	55	4
4	24	1
62	56	10
89	77	1
62	57	7
62	58	11
48	20	1
89	79	2
62	59	7
48	22	6
48	23	1
48	24	3
48	25	2
48	26	1
48	27	1
191	180	1
191	181	1
191	182	2
255	207	1
279	248	1
191	188	1
191	189	1
71	100	0
93	52	1
93	58	1
395	380	1
142	140	1
79	22	1
103	76	1
124	17	1
461	411	1
166	189	1
17	33	1
308	288	1
266	193	1
188	8	1
62	60	23
89	80	1
89	81	1
62	61	10
62	62	27
89	82	2
89	83	1
62	65	1
89	85	5
89	86	5
62	67	1
89	87	1
21	10	31
48	30	1
400	386	1
89	88	5
21	11	42
48	31	1
89	89	6
21	12	37
48	32	2
21	13	44
48	33	3
48	34	3
21	14	38
189	176	1
21	15	50
48	35	2
48	36	1
21	16	56
48	37	3
21	17	86
48	38	4
21	18	126
21	19	228
48	39	5
58	1	1
58	2	1
58	3	2
58	4	2
58	5	1
58	6	2
279	256	1
58	8	1
5214	4586	1
871	838	1
93	64	1
93	65	1
103	82	1
165	79	1
52	10	3
52	11	1
395	393	1
103	86	1
79	33	1
103	87	1
79	34	1
79	35	1
371	354	1
124	28	1
124	29	1
52	17	1
52	19	1
329	97	1
742	648	1
308	296	1
308	298	1
242	165	1
1146	1100	1
94	100	-1
89	90	1
1583	1553	1
62	72	1
83	12	1
400	392	1
21	20	371
48	40	7
400	396	1
165	141	1
21	21	701
48	41	5
189	182	1
141	100	0
21	22	16
48	42	4
21	23	5
48	43	20
21	24	3
189	185	1
48	44	22
290	152	1
165	145	1
21	25	5
48	45	19
189	186	1
21	26	4
48	46	23
189	188	2
21	27	2
48	47	43
165	148	1
48	48	53
394	348	1
522	320	1
255	228	1
116	100	-1
116	102	1
116	104	1
116	105	1
97	3	1
116	107	2
116	108	1
97	7	1
97	8	1
881	771	1
103	91	1
93	77	1
103	92	3
103	93	1
52	20	1
93	78	2
103	94	2
52	22	1
103	95	4
103	96	1
52	23	1
103	98	5
52	26	1
103	99	4
417	173	1
322	315	1
856	776	1
908	799	1
242	174	1
83	24	1
21	31	1
48	51	1
165	151	1
165	152	1
21	32	3
394	354	1
48	55	1
48	56	2
255	232	1
116	111	2
116	112	1
116	113	2
116	114	1
369	355	1
93	80	2
116	115	4
93	81	1
116	116	6
93	83	1
93	85	3
93	86	2
93	87	5
93	88	3
52	31	1
93	89	3
371	371	1
52	32	2
52	33	1
52	34	3
79	54	2
52	36	4
45	1	2
45	2	3
45	3	3
79	59	1
52	39	2
45	4	5
45	5	1
45	6	6
45	8	2
45	9	4
412	402	1
139	100	0
190	18	1
83	31	1
280	242	1
280	244	1
83	34	1
83	35	1
21	40	1
83	37	1
280	248	1
165	162	1
807	748	1
394	362	1
165	164	1
165	165	1
141	124	1
141	129	1
255	242	1
369	360	1
345	319	2
93	90	8
93	91	3
93	92	5
93	93	2
79	60	1
52	40	1
79	61	1
52	42	3
123	8	1
52	43	3
52	44	4
79	65	2
52	45	12
52	46	8
79	67	1
52	47	7
79	68	1
52	48	9
52	49	25
188	158	1
535	403	1
190	170	1
278	236	1
139	111	1
190	177	1
190	178	1
280	250	1
280	252	1
280	254	1
139	119	1
83	44	1
141	130	1
394	370	1
141	132	2
48	77	1
484	444	1
141	137	2
141	138	1
231	206	1
345	322	1
206	200	1
568	322	1
186	53	1
206	204	1
52	50	18
79	70	3
79	71	2
52	51	37
38	10	4
38	11	3
52	52	43
79	72	3
674	530	1
79	73	3
38	12	2
38	13	3
79	74	1
38	14	5
79	75	3
52	56	1
38	15	4
79	76	3
38	16	2
79	77	12
38	17	2
79	78	7
38	18	3
79	79	10
38	19	3
188	165	1
188	167	1
164	128	1
164	129	1
190	180	1
190	184	1
280	260	1
139	125	1
139	127	1
69	11	1
139	128	1
32	1	13
83	53	1
280	264	1
69	12	1
32	2	13
32	3	13
1108	994	1
69	14	1
32	4	11
32	5	6
32	6	10
394	380	1
141	140	1
32	7	11
141	141	1
970	822	1
32	8	3
69	19	1
32	9	4
413	481	1
664	614	1
38	20	5
38	21	2
38	22	5
38	23	2
38	24	2
38	25	5
38	26	8
38	27	1
11	10	1932
11	11	5462
38	28	10
11	12	65
38	29	11
11	13	32
11	14	30
188	175	1
11	15	12
11	16	11
188	178	1
11	17	6
11	18	11
278	250	1
254	206	1
11	19	2
254	208	1
368	321	1
190	191	1
139	131	1
139	133	1
139	134	2
139	135	1
139	136	2
83	61	1
69	20	1
139	137	2
114	14	1
307	8	1
69	23	1
69	24	1
280	276	1
69	25	1
83	68	1
394	390	1
83	69	1
394	393	1
71	1	1
71	4	2
71	5	1
231	228	2
71	7	2
307	296	1
550	508	1
206	83	1
289	19	1
38	30	9
124	84	1
38	31	5
38	32	12
52	74	1
38	33	22
38	34	31
38	35	27
38	36	55
38	37	87
11	20	5
38	38	114
11	21	1
38	39	4
188	183	1
11	22	5
188	185	1
164	144	1
11	24	2
188	186	1
254	214	1
254	216	1
1222	1152	1
278	266	1
114	20	1
83	70	2
42	10	1
42	11	2
83	72	2
69	32	1
42	12	3
229	218	1
42	14	1
83	75	3
42	15	1
83	76	4
83	77	2
42	16	3
42	17	2
69	37	1
83	78	7
83	79	5
69	39	1
42	19	1
536	492	1
187	132	1
321	317	1
321	318	1
855	777	1
1358	1343	1
435	432	1
6434	5172	1
73	11	1
145	26	1
688	679	1
124	93	1
38	40	2
38	41	2
140	100	0
393	342	1
38	48	1
164	152	1
788	680	1
780	771	1
115	100	0
115	101	1
278	274	1
115	104	1
115	106	1
115	107	4
115	109	2
229	221	1
83	80	8
42	20	3
83	81	5
42	21	1
83	82	8
114	34	1
42	22	3
83	83	10
42	23	3
229	228	1
69	44	1
69	45	1
42	25	2
69	46	2
42	26	3
42	27	3
42	28	2
42	29	2
512	460	1
460	446	1
602	542	1
688	683	1
38	51	3
38	54	1
140	113	1
38	56	1
140	116	1
164	161	1
164	162	3
254	232	1
483	434	1
115	111	2
115	113	1
115	114	3
115	115	3
368	356	1
114	40	2
114	41	1
42	30	9
458	434	1
42	31	3
42	32	2
42	33	2
114	46	1
42	34	8
69	54	2
42	35	6
42	36	11
69	57	1
42	37	12
83	99	1
42	38	19
42	39	30
69	59	2
329	243	1
277	229	1
138	100	0
37	1	4
37	2	1
37	3	3
73	30	2
37	4	3
37	5	5
37	6	4
37	7	3
37	8	6
37	9	2
38	62	1
140	127	1
140	128	1
230	200	1
230	202	1
254	245	1
254	246	1
254	248	1
205	200	1
205	201	1
114	52	1
69	60	2
205	203	1
42	40	28
69	61	1
42	41	53
42	42	68
69	62	2
42	43	2
69	63	3
69	64	5
434	406	1
42	44	1
42	45	1
69	65	5
69	66	7
69	67	13
163	110	1
28	10	12
69	68	14
42	49	1
28	11	6
69	69	12
28	12	11
1106	932	1
28	13	5
28	14	13
28	15	6
28	16	9
28	17	8
28	18	15
28	19	17
512	488	1
180	27	1
73	40	1
73	41	1
93	140	1
73	46	1
73	47	2
140	130	1
73	48	1
59	10	1
76	1	1
73	49	1
140	132	1
76	2	2
59	13	1
76	3	1
140	134	1
59	15	1
140	137	2
186	100	0
59	17	1
421	357	1
140	138	1
59	19	1
230	210	1
230	212	1
230	218	1
115	134	1
115	137	1
434	410	1
240	149	1
434	411	1
69	70	1
69	71	1
69	73	1
28	20	17
28	21	16
28	22	29
2504	2192	1
28	23	41
28	24	46
28	25	61
28	26	115
239	191	1
28	27	190
28	28	312
28	29	6
239	193	1
187	175	1
482	404	1
138	120	1
138	123	1
73	50	2
331	282	1
73	54	1
228	200	1
73	55	2
73	56	1
228	202	1
59	21	1
228	206	1
104	14	1
59	22	1
59	23	2
59	24	1
59	29	1
230	221	1
230	222	1
1288	1222	1
306	286	2
